Date and Time,Voltage,TotalCurrent,Tank Mode: Left Y Axis,Tank Mode: Right Y Axis,Arcade Mode: Speed (1 to -1),Arcade Mode: Right X Axis,Drive Mode,UpperLimitSwitchState,LowerLimitSwitchState,StackerEncoderDistance,StackerMotorValue,Claw Pressure,Left Drive Speed,Right Drive Speed,X-position,Y-position,Heading,Traveled
20150210_055935079,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055935891,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055936704,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055937516,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055938322,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055939116,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055939918,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055940717,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055941529,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055942342,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055943154,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055943967,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055944780,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055945581,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055946394,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055947206,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055948019,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055948826,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055949638,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055950451,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055951263,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055952080,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055952892,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055953705,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055954517,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055955330,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055956142,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055956939,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055957751,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055958564,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055959373,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060000186,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060000980,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060001793,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060002594,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060003407,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060004207,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060005020,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060005832,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060006647,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060007460,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060008272,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060009077,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060009879,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060010680,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060011493,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060012298,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060013104,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060013916,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060014710,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060015523,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060016335,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060017148,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060017960,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060018773,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060019585,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060020384,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060021195,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060022008,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060022820,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060023633,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060024445,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060025258,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060026070,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060026883,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060027698,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060028489,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060029302,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060030095,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060030908,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060031721,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060032533,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060033346,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060034143,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060034956,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060035768,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060036580,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060037392,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060038205,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060039017,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060039830,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060040624,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060041426,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060042238,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060043051,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060043863,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060044665,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060045477,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060046279,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060047091,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060047904,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060048714,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060049526,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060050339,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060051151,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060051964,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060052779,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060053592,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060054404,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060055221,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060056033,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060056846,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060057658,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060058471,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060059268,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060100070,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060100886,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060101680,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060102494,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060103307,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060104119,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060104917,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060105729,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060106542,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060107354,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060108159,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060108965,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060109782,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060110594,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060111399,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060112212,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060113025,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060113837,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060114650,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060115462,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060116267,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060117080,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060117879,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060118692,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060119505,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060120317,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060121130,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060121942,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060122736,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060123535,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060124348,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060125160,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060125973,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060126785,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060127598,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060128410,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060129223,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060130035,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060130837,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060131640,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060132452,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060133248,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060134060,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060134876,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060135689,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060136482,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060137295,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060138107,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060138920,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060139732,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060140528,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060141330,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060142126,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060142935,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060143741,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060144553,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060145366,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060146175,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060146988,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060147800,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060148602,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060149415,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060150227,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060151030,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060151845,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060152658,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060153474,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060154286,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060155099,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060155911,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060156724,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060157536,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060158349,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060159150,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060159967,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060200779,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060201592,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060202390,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060203202,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060203985,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060204797,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060205610,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060206422,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060207228,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060207993,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060208805,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060209618,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060210430,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060211243,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060212055,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060212838,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060213650,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060214458,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060215264,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060216076,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060216889,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060217701,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060218514,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060219326,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060220120,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060220932,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060221739,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060222551,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060223355,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060224165,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060224959,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060225771,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060226584,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060227396,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060228202,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060229015,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060229818,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060230631,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060231436,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060232249,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060233054,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060233863,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060234675,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060235471,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060236283,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060237096,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060237908,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060238721,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060239526,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060240338,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060241151,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060241964,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060242770,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060243564,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060244357,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060245170,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060245982,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060246795,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060247603,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060248416,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060249218,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060250031,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060250843,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060251633,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060252446,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060253258,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060254071,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060254883,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060255692,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060256483,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060257295,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060258108,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060258920,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060259733,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060300545,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060301358,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060302170,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060302983,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060303779,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060304583,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060305393,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060306206,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060307000,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060307812,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060308625,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060309437,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060310239,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060311052,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060311854,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060312666,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060313479,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
